"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Train_Test_ID","Combo","Date","Hyperparameter_ID","Forecast","Target","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1","arima-boost--local--R1","arima-boost","local","R1",1,"M1",2015-07-01,2,6867.92490692685,NA,1,"No",1366.21591938563,1910.05100553325,1401.40482051721,2143.26372018228,1,1,0.961538461538462,1,5466.52008640964,8269.32972744406,4724.66118674457,9011.18862710913,"Z-Score","Z-Score",1,1
"M1","arima-boost--local--R1","arima-boost","local","R1",1,"M1",2015-08-01,2,5780.12276844098,NA,2,"No",1486.6045217587,1823.8397421227,1401.40482051721,2143.26372018228,1,1,0.961538461538462,1,4293.51824668228,7266.72729019968,3636.8590482587,7923.38648862326,"Conformal","Z-Score",1,1
"M1","arima-boost--local--R1","arima-boost","local","R1",1,"M1",2015-09-01,2,4686.66126071025,NA,3,"No",1483.20003379843,1738.64593223838,1401.40482051721,2143.26372018228,1,1,0.961538461538462,1,3203.46122691182,6169.86129450868,2543.39754052797,6829.92498089253,"Conformal","Z-Score",1,1
"M1","arima-boost--local--R1","arima-boost","local","R1",1,"M1",2015-10-01,2,4762.88234799214,NA,4,"No",1495.0745340215,2131.56281626212,1401.40482051721,2143.26372018228,1,1,0.961538461538462,1,3267.80781397064,6257.95688201364,2619.61862780986,6906.14606817442,"Conformal","Z-Score",1,1
"M1","arima-boost--local--R1","arima-boost","local","R1",1,"M1",2015-11-01,2,3698.67173190769,NA,5,"No",1864.26067723724,2495.05651032509,1401.40482051721,2143.26372018228,1,1,0.961538461538462,1,1834.41105467045,5562.93240914493,1203.6152215826,6193.72824223278,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1","arima-boost","local","R1",1,"M1",2015-12-01,2,3555.93127744974,NA,6,"No",2078.90023277979,2878.2463155911,1401.40482051721,2143.26372018228,1,1,0.961538461538462,1,1477.03104466995,5634.83151022953,677.684961858641,6434.17759304084,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1","arima-boost","local","R1",1,"M1",2016-01-01,2,4098.77170707227,NA,7,"No",2228.08737271493,3122.7762521261,1401.40482051721,2143.26372018228,1,1,0.961538461538462,1,1870.68433435734,6326.8590797872,975.995454946171,7221.54795919837,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1","arima-boost","local","R1",1,"M1",2016-02-01,2,3643.05830059164,NA,8,"No",2277.1462706234,3300.94439300563,1401.40482051721,2143.26372018228,1,1,0.961538461538462,1,1365.91202996824,5920.20457121504,342.113907586011,6944.00269359727,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1","arima-boost","local","R1",1,"M1",2016-03-01,2,3567.8452907594,NA,9,"No",2435.33481487813,3300.94439300563,1401.40482051721,2143.26372018228,1,1,0.961538461538462,1,1132.51047588127,6003.18010563753,266.900897753771,6868.78968376503,"Conformal","Conformal",1,1
"M1","arima-boost--local--R1","arima-boost","local","R1",1,"M1",2016-04-01,2,3014.86259617594,NA,10,"No",2618.69905180914,3795.94007732902,1401.40482051721,2143.26372018228,1,1,0.961538461538462,1,396.1635443668,5633.56164798508,-781.07748115308,6810.80267350496,"Conformal","Conformal",1,1
