"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Forecast","Train_Test_ID","Target","Combo","Date","Hyperparameter_ID","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M750","meanf--local--R1","meanf","local","R1",10777.8901934163,1,NA,"M750",2015-07-01,1,1,"Yes",774.402873799419,1389.46641618332,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,10003.4873196169,11552.2930672157,9388.42377723298,12167.3566095996,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10777.8901934163,1,NA,"M750",2015-08-01,1,2,"Yes",774.402873799419,1394.40287379942,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,10003.4873196169,11552.2930672157,9383.48731961688,12172.2930672157,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10777.8901934163,1,NA,"M750",2015-09-01,1,3,"Yes",775.20618289322,1395.20618289322,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,10002.6840105231,11553.0963763095,9382.68401052308,12173.0963763095,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10777.8901934163,1,NA,"M750",2015-10-01,1,4,"Yes",778.418695365321,1398.41869536532,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9999.47149805098,11556.3088887816,9379.47149805098,12176.3088887816,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10777.8901934163,1,NA,"M750",2015-11-01,1,5,"Yes",779.22164131842,1399.22164131842,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9998.66855209788,11557.1118347347,9378.66855209788,12177.1118347347,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10777.8901934163,1,NA,"M750",2015-12-01,1,6,"Yes",780.852511470321,1395.88953728112,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9997.03768194598,11558.7427048866,9382.00065613518,12173.7797306974,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10777.8901934163,1,NA,"M750",2016-01-01,1,7,"Yes",780.852511470321,1395.88953728112,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9997.03768194598,11558.7427048866,9382.00065613518,12173.7797306974,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10777.8901934163,1,NA,"M750",2016-02-01,1,8,"Yes",781.57219236632,1395.88953728112,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9996.31800104998,11559.4623857826,9382.00065613518,12173.7797306974,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10777.8901934163,1,NA,"M750",2016-03-01,1,9,"Yes",956.515494102419,1401.57219236632,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9821.37469931388,11734.4056875187,9376.31800104998,12179.4623857826,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10777.8901934163,1,NA,"M750",2016-04-01,1,10,"Yes",931.560419769619,1406.49770493862,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9846.32977364668,11709.4506131859,9371.39248847768,12184.3878983549,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10777.8901934163,1,NA,"M750",2016-05-01,1,11,"Yes",931.560419769619,1416.85461705852,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9846.32977364668,11709.4506131859,9361.03557635778,12194.7448104748,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10777.8901934163,1,NA,"M750",2016-06-01,1,12,"Yes",931.560419769619,1438.88251063832,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9846.32977364668,11709.4506131859,9339.00768277798,12216.7727040546,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10758.8924979968,2,11000.0000000001,"M750",2015-06-01,1,1,"Yes",774.402873799419,1389.46641618332,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9984.48962419738,11533.2953717962,9369.42608181348,12148.3589141801,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10728.9308278956,3,11310.0000000001,"M750",2015-05-01,1,1,"Yes",774.402873799419,1389.46641618332,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9954.52795409618,11503.333701695,9339.46441171228,12118.3972440789,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10728.9308278956,3,11000.0000000001,"M750",2015-06-01,1,2,"Yes",774.402873799419,1394.40287379942,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9954.52795409618,11503.333701695,9334.52795409618,12123.333701695,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10707.1594427425,4,11290.0000000001,"M750",2015-04-01,1,1,"Yes",774.402873799419,1389.46641618332,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9932.75656894308,11481.5623165419,9317.69302655918,12096.6258589258,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10707.1594427425,4,11310.0000000001,"M750",2015-05-01,1,2,"Yes",774.402873799419,1394.40287379942,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9932.75656894308,11481.5623165419,9312.75656894308,12101.5623165419,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10707.1594427425,4,11000.0000000001,"M750",2015-06-01,1,3,"Yes",775.20618289322,1395.20618289322,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9931.95325984928,11482.3656256357,9311.95325984928,12102.3656256357,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10678.8232663855,5,11250.0000000001,"M750",2015-03-01,1,1,"Yes",774.402873799419,1389.46641618332,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9904.42039258608,11453.2261401849,9289.35685020218,12068.2896825688,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10678.8232663855,5,11290.0000000001,"M750",2015-04-01,1,2,"Yes",774.402873799419,1394.40287379942,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9904.42039258608,11453.2261401849,9284.42039258608,12073.2261401849,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10678.8232663855,5,11310.0000000001,"M750",2015-05-01,1,3,"Yes",775.20618289322,1395.20618289322,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9903.61708349228,11454.0294492787,9283.61708349228,12074.0294492787,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10678.8232663855,5,11000.0000000001,"M750",2015-06-01,1,4,"Yes",778.418695365321,1398.41869536532,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9900.40457102018,11457.2419617508,9280.40457102018,12077.2419617508,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10650.0339362557,6,11010.0000000001,"M750",2015-02-01,1,1,"Yes",774.402873799419,1389.46641618332,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9875.63106245628,11424.4368100551,9260.56752007238,12039.500352439,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10650.0339362557,6,11250.0000000001,"M750",2015-03-01,1,2,"Yes",774.402873799419,1394.40287379942,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9875.63106245628,11424.4368100551,9255.63106245628,12044.4368100551,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10650.0339362557,6,11290.0000000001,"M750",2015-04-01,1,3,"Yes",775.20618289322,1395.20618289322,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9874.82775336248,11425.2401191489,9254.82775336248,12045.2401191489,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10650.0339362557,6,11310.0000000001,"M750",2015-05-01,1,4,"Yes",778.418695365321,1398.41869536532,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9871.61524089038,11428.452631621,9251.61524089038,12048.452631621,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10650.0339362557,6,11000.0000000001,"M750",2015-06-01,1,5,"Yes",779.22164131842,1399.22164131842,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9870.81229493728,11429.2555775741,9250.81229493728,12049.2555775741,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10629.5411709825,7,10980.0000000001,"M750",2015-01-01,1,1,"Yes",774.402873799419,1389.46641618332,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9855.13829718308,11403.9440447819,9240.07475479918,12019.0075871658,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10629.5411709825,7,11010.0000000001,"M750",2015-02-01,1,2,"Yes",774.402873799419,1394.40287379942,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9855.13829718308,11403.9440447819,9235.13829718308,12023.9440447819,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10629.5411709825,7,11250.0000000001,"M750",2015-03-01,1,3,"Yes",775.20618289322,1395.20618289322,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9854.33498808928,11404.7473538757,9234.33498808928,12024.7473538757,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10629.5411709825,7,11290.0000000001,"M750",2015-04-01,1,4,"Yes",778.418695365321,1398.41869536532,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9851.12247561718,11407.9598663478,9231.12247561718,12027.9598663478,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10629.5411709825,7,11310.0000000001,"M750",2015-05-01,1,5,"Yes",779.22164131842,1399.22164131842,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9850.31952966408,11408.7628123009,9230.31952966408,12028.7628123009,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10629.5411709825,7,11000.0000000001,"M750",2015-06-01,1,6,"Yes",780.852511470321,1395.88953728112,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9848.68865951218,11410.3936824528,9233.65163370138,12025.4307082636,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10594.9876637713,8,10990.0000000001,"M750",2014-12-01,1,1,"Yes",774.402873799419,1389.46641618332,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9820.58478997188,11369.3905375707,9205.52124758798,11984.4540799546,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10594.9876637713,8,10980.0000000001,"M750",2015-01-01,1,2,"Yes",774.402873799419,1394.40287379942,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9820.58478997188,11369.3905375707,9200.58478997188,11989.3905375707,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10594.9876637713,8,11010.0000000001,"M750",2015-02-01,1,3,"Yes",775.20618289322,1395.20618289322,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9819.78148087808,11370.1938466645,9199.78148087808,11990.1938466645,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10594.9876637713,8,11250.0000000001,"M750",2015-03-01,1,4,"Yes",778.418695365321,1398.41869536532,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9816.56896840598,11373.4063591366,9196.56896840598,11993.4063591366,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10594.9876637713,8,11290.0000000001,"M750",2015-04-01,1,5,"Yes",779.22164131842,1399.22164131842,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9815.76602245288,11374.2093050897,9195.76602245288,11994.2093050897,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10594.9876637713,8,11310.0000000001,"M750",2015-05-01,1,6,"Yes",780.852511470321,1395.88953728112,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9814.13515230098,11375.8401752416,9199.09812649018,11990.8772010524,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10594.9876637713,8,11000.0000000001,"M750",2015-06-01,1,7,"Yes",780.852511470321,1395.88953728112,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9814.13515230098,11375.8401752416,9199.09812649018,11990.8772010524,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10565.8013496317,9,11120.0000000001,"M750",2014-11-01,1,1,"Yes",774.402873799419,1389.46641618332,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9791.39847583228,11340.2042234311,9176.33493344838,11955.267765815,"Conformal","Conformal",1,1
"M750","meanf--local--R1","meanf","local","R1",10565.8013496317,9,10990.0000000001,"M750",2014-12-01,1,2,"Yes",774.402873799419,1394.40287379942,721.189325751404,1102.96389354165,1,1,0.769230769230769,1,9791.39847583228,11340.2042234311,9171.39847583228,11960.2042234311,"Conformal","Conformal",1,1
