"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Train_Test_ID","Combo","Date","Hyperparameter_ID","Forecast","Target","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2015-07-01,3,9440.14929936249,NA,1,"Yes",235.062088258201,274.10720564779,300.295647379701,459.262560635427,0.980769230769231,1,0.923076923076923,1,9139.85365198279,9740.44494674219,8980.88673872706,9899.41185999792,"Z-Score","Z-Score",0.980769230769231,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2015-08-01,3,10032.7521554099,NA,2,"Yes",343.78597134459,430.829130633097,300.295647379701,459.262560635427,0.980769230769231,1,0.923076923076923,1,9688.96618406531,10376.5381267545,9573.48959477447,10492.0147160453,"Conformal","Z-Score",0.980769230769231,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2015-09-01,3,10617.6360003828,NA,3,"Yes",349.202899967753,401.026345105905,300.295647379701,459.262560635427,0.980769230769231,1,0.923076923076923,1,10268.433100415,10966.8389003506,10158.3734397474,11076.8985610182,"Conformal","Z-Score",0.980769230769231,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2015-10-01,3,11174.7641838821,NA,4,"Yes",366.85386206319,432.558021603389,300.295647379701,459.262560635427,0.980769230769231,1,0.923076923076923,1,10807.9103218189,11541.6180459453,10715.5016232467,11634.0267445175,"Conformal","Z-Score",0.980769230769231,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2015-11-01,3,11328.8919399784,NA,5,"Yes",370.174586264165,469.707389419012,300.295647379701,459.262560635427,0.980769230769231,1,0.923076923076923,1,10958.7173537142,11699.0665262426,10859.1845505594,11798.5993293974,"Conformal","Conformal",0.980769230769231,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2015-12-01,3,11140.4399651308,NA,6,"Yes",427.750165298604,551.474307792539,300.295647379701,459.262560635427,0.980769230769231,1,0.923076923076923,1,10712.6897998322,11568.1901304294,10588.9656573383,11691.9142729233,"Conformal","Conformal",0.980769230769231,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2016-01-01,3,11195.4366070545,NA,7,"Yes",485.769402003198,564.653034140715,300.295647379701,459.262560635427,0.980769230769231,1,0.923076923076923,1,10709.6672050513,11681.2060090577,10630.7835729138,11760.0896411952,"Conformal","Conformal",0.980769230769231,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2016-02-01,3,11106.6053324457,NA,8,"Yes",455.544274094514,745.578510523401,300.295647379701,459.262560635427,0.980769230769231,1,0.923076923076923,1,10651.0610583512,11562.1496065402,10361.0268219223,11852.1838429691,"Conformal","Conformal",0.980769230769231,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2016-03-01,3,11310.2861025092,NA,9,"Yes",373.250155069286,819.456319330715,300.295647379701,459.262560635427,0.980769230769231,1,0.923076923076923,1,10937.0359474399,11683.5362575785,10490.8297831785,12129.7424218399,"Conformal","Conformal",0.980769230769231,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2016-04-01,3,11285.0586937992,NA,10,"Yes",410.3588044301,776.351701082133,300.295647379701,459.262560635427,0.980769230769231,1,0.923076923076923,1,10874.6998893691,11695.4174982293,10508.7069927171,12061.4103948813,"Conformal","Conformal",0.980769230769231,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2016-05-01,3,11285.1275332471,NA,11,"Yes",416.290326062829,687.255053739846,300.295647379701,459.262560635427,0.980769230769231,1,0.923076923076923,1,10868.8372071843,11701.4178593099,10597.8724795073,11972.3825869869,"Conformal","Conformal",0.980769230769231,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2016-06-01,3,11036.1540197891,NA,12,"Yes",489.14137581678,660.269963110304,300.295647379701,459.262560635427,0.980769230769231,1,0.923076923076923,1,10547.0126439723,11525.2953956059,10375.8840566788,11696.4239828994,"Conformal","Conformal",0.980769230769231,1
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2015-07-01,1,9773.49840007943,NA,1,"No",414.51761197085,928.5827133865,675.059669832407,1032.41467285381,0.923076923076923,0.971153846153846,0.884615384615385,0.971153846153846,9098.43873024702,10448.5580699118,8741.08372722562,10805.9130729332,"Z-Score","Z-Score",0.923076923076923,0.971153846153846
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2015-08-01,1,10369.7316589201,NA,2,"No",642.296823836685,919.739579743937,675.059669832407,1032.41467285381,0.923076923076923,0.971153846153846,0.884615384615385,0.971153846153846,9694.67198908769,11044.7913287525,9337.31698606629,11402.1463317739,"Z-Score","Z-Score",0.923076923076923,0.971153846153846
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2015-09-01,1,10823.4766448559,NA,3,"No",801.460794965534,1149.26531810141,675.059669832407,1032.41467285381,0.923076923076923,0.971153846153846,0.884615384615385,0.971153846153846,10022.0158498904,11624.9374398214,9674.21132675449,11972.7419629573,"Conformal","Conformal",0.923076923076923,0.971153846153846
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2015-10-01,1,11288.6553335227,NA,4,"No",913.312994708655,1108.43016888254,675.059669832407,1032.41467285381,0.923076923076923,0.971153846153846,0.884615384615385,0.971153846153846,10375.342338814,12201.9683282314,10180.2251646402,12397.0855024052,"Conformal","Conformal",0.923076923076923,0.971153846153846
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2015-11-01,1,11338.5397022096,NA,5,"No",906.22578019742,987.342608436235,675.059669832407,1032.41467285381,0.923076923076923,0.971153846153846,0.884615384615385,0.971153846153846,10432.3139220122,12244.765482407,10306.1250293558,12370.9543750634,"Conformal","Z-Score",0.923076923076923,0.971153846153846
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2015-12-01,1,11195.7111911251,NA,6,"No",979.700077717808,1052.4198897542,675.059669832407,1032.41467285381,0.923076923076923,0.971153846153846,0.884615384615385,0.971153846153846,10216.0111134073,12175.4112688429,10143.2913013709,12248.1310808793,"Conformal","Conformal",0.923076923076923,0.971153846153846
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2016-01-01,1,11211.3532148827,NA,7,"No",904.455285393216,990.722050964804,675.059669832407,1032.41467285381,0.923076923076923,0.971153846153846,0.884615384615385,0.971153846153846,10306.8979294895,12115.8085002759,10178.9385420289,12243.7678877365,"Conformal","Z-Score",0.923076923076923,0.971153846153846
