"Combo","Model_ID","Train_Test_ID","Date","Forecast","Target","Best_Model","Combo_ID","Model_Name","Model_Type","Recipe_ID","Hyperparameter_ID","Horizon","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1000","meanf--local--R1_xgboost--local--R1",1,2015-07-01,1369.37152093607,NA,"Yes","M1000","NA","local","simple_average","NA",1,393.137699183361,557.339546035252,332.485758922224,508.493087894672,0.817307692307692,0.903846153846154,0.355769230769231,0.567307692307692,976.233821752714,1762.50922011944,812.031974900822,1926.71106697133,"Conformal","Conformal",0.817307692307692,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2015-08-01,1376.19652464779,NA,"Yes","M1000","NA","local","simple_average","NA",2,446.337930681407,636.343160894142,332.485758922224,508.493087894672,0.817307692307692,0.903846153846154,0.355769230769231,0.567307692307692,929.858593966383,1822.5344553292,739.853363753648,2012.53968554193,"Conformal","Conformal",0.817307692307692,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2015-09-01,1350.26351814149,NA,"Yes","M1000","NA","local","simple_average","NA",3,543.20238563366,806.052717425605,332.485758922224,508.493087894672,0.817307692307692,0.903846153846154,0.355769230769231,0.567307692307692,807.061132507835,1893.46590377515,544.21080071589,2156.3162355671,"Conformal","Conformal",0.817307692307692,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2015-10-01,1381.14758829008,NA,"Yes","M1000","NA","local","simple_average","NA",4,603.26122240017,759.739049284429,332.485758922224,508.493087894672,0.817307692307692,0.903846153846154,0.355769230769231,0.567307692307692,777.88636588991,1984.40881069025,621.408539005651,2140.88663757451,"Conformal","Conformal",0.817307692307692,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2015-11-01,1304.33432478973,NA,"Yes","M1000","NA","local","simple_average","NA",5,646.1290566136,776.076353013412,332.485758922224,508.493087894672,0.817307692307692,0.903846153846154,0.355769230769231,0.567307692307692,658.205268176125,1950.46338140333,528.257971776313,2080.41067780314,"Conformal","Conformal",0.817307692307692,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2015-12-01,1340.15138972488,NA,"Yes","M1000","NA","local","simple_average","NA",6,640.158431231471,782.437912726462,332.485758922224,508.493087894672,0.817307692307692,0.903846153846154,0.355769230769231,0.567307692307692,699.992958493404,1980.30982095635,557.713476998413,2122.58930245134,"Conformal","Conformal",0.817307692307692,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2016-01-01,1364.75458923358,NA,"Yes","M1000","NA","local","simple_average","NA",7,747.313382491834,841.671437801571,332.485758922224,508.493087894672,0.817307692307692,0.903846153846154,0.355769230769231,0.567307692307692,617.441206741751,2112.06797172542,523.083151432014,2206.42602703516,"Conformal","Conformal",0.817307692307692,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2016-02-01,1360.72736390361,NA,"Yes","M1000","NA","local","simple_average","NA",8,751.729163577988,838.835982501515,332.485758922224,508.493087894672,0.817307692307692,0.903846153846154,0.355769230769231,0.567307692307692,608.998200325617,2112.45652748159,521.89138140209,2199.56334640512,"Conformal","Conformal",0.817307692307692,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2016-03-01,1433.92421733324,NA,"Yes","M1000","NA","local","simple_average","NA",9,695.06291596014,859.239473135336,332.485758922224,508.493087894672,0.817307692307692,0.903846153846154,0.355769230769231,0.567307692307692,738.861301373105,2128.98713329339,574.684744197909,2293.16369046858,"Conformal","Conformal",0.817307692307692,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2016-04-01,1499.22099550434,NA,"Yes","M1000","NA","local","simple_average","NA",10,827.704418811492,951.297934467603,332.485758922224,508.493087894672,0.817307692307692,0.903846153846154,0.355769230769231,0.567307692307692,671.516576692853,2326.92541431584,547.923061036742,2450.51892997195,"Conformal","Conformal",0.817307692307692,0.903846153846154
