"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Forecast","Train_Test_ID","Target","Combo","Date","Hyperparameter_ID","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-07-01,1,1,"Yes",2480.97109078871,2913.3275796829,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3628.27455994841,8590.21674152583,3195.91807105422,9022.57323042002,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-08-01,1,2,"Yes",2480.97109078871,2913.3275796829,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3628.27455994841,8590.21674152583,3195.91807105422,9022.57323042002,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-09-01,1,3,"Yes",2165.10377668042,2524.05221926602,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3944.1418740567,8274.34942741754,3433.05874559543,8785.43255587881,"Conformal","Z-Score",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-10-01,1,4,"Yes",2216.49528635572,2620.326649661,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3892.7503643814,8325.74093709284,3433.05874559543,8785.43255587881,"Conformal","Z-Score",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-11-01,1,5,"Yes",2226.49528635572,2767.34963238338,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3882.7503643814,8335.74093709284,3341.89601835374,8876.5952831205,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-12-01,1,6,"Yes",2378.38851567145,2895.12687725789,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3730.85713506567,8487.63416640857,3214.11877347923,9004.37252799501,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-01-01,1,7,"Yes",2454.85877350031,2903.17833041805,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3654.38687723681,8564.10442423743,3206.06732031907,9012.42398115517,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-02-01,1,8,"Yes",2522.74834344316,3009.97703844448,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3586.49730729396,8631.99399418028,3099.26861229264,9119.2226891816,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-03-01,1,9,"Yes",2538.38262536824,3101.08341528693,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3570.86302536888,8647.62827610536,3008.16223545019,9210.32906602405,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-04-01,1,10,"Yes",2662.18865686043,3185.55886529828,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3447.05699387669,8771.43430759755,2923.68678543884,9294.8045160354,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-05-01,1,11,"Yes",2802.85929199228,3206.1178103963,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3306.38635874484,8912.1049427294,2903.12784034082,9315.36346113342,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-06-01,1,12,"Yes",2818.38851567145,3304.8587735003,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3290.85713506567,8927.63416640857,2804.38687723682,9414.10442423742,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6151.12840123544,2,6889.99999999999,"M1",2015-06-01,1,1,"Yes",2480.97109078871,2913.3275796829,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3670.15731044673,8632.09949202415,3237.80082155254,9064.45598091834,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6269.22523689226,3,4909.99999999999,"M1",2015-05-01,1,1,"Yes",2480.97109078871,2913.3275796829,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3788.25414610355,8750.19632768097,3355.89765720936,9182.55281657516,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6269.22523689226,3,6889.99999999999,"M1",2015-06-01,1,2,"Yes",2480.97109078871,2913.3275796829,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3788.25414610355,8750.19632768097,3355.89765720936,9182.55281657516,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6324.09563338241,4,5209.99999999999,"M1",2015-04-01,1,1,"Yes",2480.97109078871,2913.3275796829,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3843.1245425937,8805.06672417112,3410.7680536995,9237.42321306531,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6324.09563338241,4,4909.99999999999,"M1",2015-05-01,1,2,"Yes",2480.97109078871,2913.3275796829,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3843.1245425937,8805.06672417112,3410.7680536995,9237.42321306531,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6324.09563338241,4,6889.99999999999,"M1",2015-06-01,1,3,"Yes",2165.10377668042,2524.05221926602,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,4158.99185670199,8489.19941006283,3647.90872824072,9000.2825385241,"Conformal","Z-Score",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6475.46142079959,5,5089.99999999999,"M1",2015-03-01,1,1,"Yes",2480.97109078871,2913.3275796829,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3994.49033001088,8956.4325115883,3562.13384111669,9388.78900048249,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6475.46142079959,5,5209.99999999999,"M1",2015-04-01,1,2,"Yes",2480.97109078871,2913.3275796829,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,3994.49033001088,8956.4325115883,3562.13384111669,9388.78900048249,"Conformal","Conformal",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6475.46142079959,5,4909.99999999999,"M1",2015-05-01,1,3,"Yes",2165.10377668042,2524.05221926602,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,4310.35764411917,8640.56519748001,3799.2745156579,9151.64832594128,"Conformal","Z-Score",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6475.46142079959,5,6889.99999999999,"M1",2015-06-01,1,4,"Yes",2216.49528635572,2620.326649661,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,4258.96613444387,8691.95670715531,3799.2745156579,9151.64832594128,"Conformal","Z-Score",0.884615384615385,1
"M1","meanf--local--R1","meanf","local","R1",6626.95975105842,6,5129.99999999999,"M1",2015-02-01,1,1,"Yes",2480.97109078871,2913.3275796829,1749.86456130169,2676.18690514169,0.884615384615385,1,0.490384615384615,0.894230769230769,4145.98866026971,9107.93084184713,3713.63217137552,9540.28733074132,"Conformal","Conformal",0.884615384615385,1
