"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Train_Test_ID","Combo","Date","Hyperparameter_ID","Forecast","Target","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M2","arima-boost--local--R1","arima-boost","local","R1",1,"M2",2015-07-01,10,2242.21339621768,NA,1,"No",730.92416039485,933.66275218728,777.612682131493,1189.25597055601,1,1,0.442307692307692,0.673076923076923,1464.60071408619,3019.82607834917,1052.95742566167,3431.46936677369,"Z-Score","Z-Score",1,1
"M2","arima-boost--local--R1","arima-boost","local","R1",1,"M2",2015-08-01,10,2143.05062593863,NA,2,"No",900.312108814,1188.30008936673,777.612682131493,1189.25597055601,1,1,0.442307692307692,0.673076923076923,1242.73851712463,3043.36273475263,953.794655382619,3332.30659649464,"Conformal","Z-Score",1,1
"M2","arima-boost--local--R1","arima-boost","local","R1",1,"M2",2015-09-01,10,2307.23273559339,NA,3,"No",1104.44934183483,1256.11972642346,777.612682131493,1189.25597055601,1,1,0.442307692307692,0.673076923076923,1202.78339375856,3411.68207742822,1051.11300916993,3563.35246201685,"Conformal","Conformal",1,1
"M2","arima-boost--local--R1","arima-boost","local","R1",1,"M2",2015-10-01,10,2280.81676863322,NA,4,"No",1221.0003350979,1496.08004354935,777.612682131493,1189.25597055601,1,1,0.442307692307692,0.673076923076923,1059.81643353532,3501.81710373112,784.73672508387,3776.89681218257,"Conformal","Conformal",1,1
"M2","arima-boost--local--R1","arima-boost","local","R1",1,"M2",2015-11-01,10,2232.78748836756,NA,5,"No",1342.92448732946,1567.50665083545,777.612682131493,1189.25597055601,1,1,0.442307692307692,0.673076923076923,889.863001038099,3575.71197569702,665.28083753211,3800.29413920301,"Conformal","Conformal",1,1
"M2","arima-boost--local--R1","arima-boost","local","R1",1,"M2",2015-12-01,10,2323.27911187726,NA,6,"No",1466.24446628276,1762.22844963291,777.612682131493,1189.25597055601,1,1,0.442307692307692,0.673076923076923,857.0346455945,3789.52357816002,561.05066224435,4085.50756151017,"Conformal","Conformal",1,1
"M2","arima-boost--local--R1","arima-boost","local","R1",1,"M2",2016-01-01,10,2629.00708458544,NA,7,"No",1640.9972868296,1843.57448456509,777.612682131493,1189.25597055601,1,1,0.442307692307692,0.673076923076923,988.00979775584,4270.00437141504,785.43260002035,4472.58156915053,"Conformal","Conformal",1,1
"M2","arima-boost--local--R1","arima-boost","local","R1",1,"M2",2016-02-01,10,2627.62737964168,NA,8,"No",1843.57448456509,1957.30187552785,777.612682131493,1189.25597055601,1,1,0.442307692307692,0.673076923076923,784.05289507659,4471.20186420677,670.32550411383,4584.92925516953,"Conformal","Conformal",1,1
"M2","arima-boost--local--R1","arima-boost","local","R1",1,"M2",2016-03-01,10,2754.50764764416,NA,9,"No",1957.30187552785,2295.15895354512,777.612682131493,1189.25597055601,1,1,0.442307692307692,0.673076923076923,797.20577211631,4711.80952317201,459.34869409904,5049.66660118928,"Conformal","Conformal",1,1
"M2","arima-boost--local--R1","arima-boost","local","R1",1,"M2",2016-04-01,10,2713.4167626246,NA,10,"No",2209.45880995312,2442.89415754377,777.612682131493,1189.25597055601,1,1,0.442307692307692,0.673076923076923,503.95795267148,4922.87557257772,270.52260508083,5156.31092016837,"Conformal","Conformal",1,1
