"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Forecast","Train_Test_ID","Target","Combo","Date","Hyperparameter_ID","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M2","meanf--local--R1","meanf","local","R1",2025.74185928647,1,NA,"M2",2015-07-01,1,1,"Yes",559.127652754362,659.007508250412,398.458576830637,609.389806010077,0.75,0.892857142857143,0.642857142857143,0.821428571428571,1466.61420653211,2584.86951204083,1366.73435103606,2684.74936753688,"Conformal","Conformal",0.75,0.892857142857143
"M2","meanf--local--R1","meanf","local","R1",2025.74185928647,1,NA,"M2",2015-08-01,1,2,"Yes",582.43049512604,688.824126004642,398.458576830637,609.389806010077,0.75,0.892857142857143,0.642857142857143,0.821428571428571,1443.31136416043,2608.17235441251,1336.91773328183,2714.56598529111,"Conformal","Conformal",0.75,0.892857142857143
"M2","meanf--local--R1","meanf","local","R1",2025.74185928647,1,NA,"M2",2015-09-01,1,3,"Yes",599.10138898293,737.427841067762,398.458576830637,609.389806010077,0.75,0.892857142857143,0.642857142857143,0.821428571428571,1426.64047030354,2624.8432482694,1288.31401821871,2763.16970035423,"Conformal","Conformal",0.75,0.892857142857143
"M2","meanf--local--R1","meanf","local","R1",2052.1499652248,2,2439.99999999999,"M2",2015-06-01,1,1,"Yes",559.127652754362,659.007508250412,398.458576830637,609.389806010077,0.75,0.892857142857143,0.642857142857143,0.821428571428571,1493.02231247044,2611.27761797916,1393.14245697439,2711.15747347521,"Conformal","Conformal",0.75,0.892857142857143
"M2","meanf--local--R1","meanf","local","R1",2060.60641347992,3,1730,"M2",2015-05-01,1,1,"Yes",559.127652754362,659.007508250412,398.458576830637,609.389806010077,0.75,0.892857142857143,0.642857142857143,0.821428571428571,1501.47876072556,2619.73406623428,1401.59890522951,2719.61392173033,"Conformal","Conformal",0.75,0.892857142857143
"M2","meanf--local--R1","meanf","local","R1",2060.60641347992,3,2439.99999999999,"M2",2015-06-01,1,2,"Yes",582.43049512604,688.824126004642,398.458576830637,609.389806010077,0.75,0.892857142857143,0.642857142857143,0.821428571428571,1478.17591835388,2643.03690860596,1371.78228747528,2749.43053948456,"Conformal","Conformal",0.75,0.892857142857143
"M2","meanf--local--R1","meanf","local","R1",2113.54458729489,4,1590,"M2",2015-04-01,1,1,"Yes",559.127652754362,659.007508250412,398.458576830637,609.389806010077,0.75,0.892857142857143,0.642857142857143,0.821428571428571,1554.41693454053,2672.67224004925,1454.53707904448,2772.5520955453,"Conformal","Conformal",0.75,0.892857142857143
"M2","meanf--local--R1","meanf","local","R1",2113.54458729489,4,1730,"M2",2015-05-01,1,2,"Yes",582.43049512604,688.824126004642,398.458576830637,609.389806010077,0.75,0.892857142857143,0.642857142857143,0.821428571428571,1531.11409216885,2695.97508242093,1424.72046129025,2802.36871329953,"Conformal","Conformal",0.75,0.892857142857143
"M2","meanf--local--R1","meanf","local","R1",2113.54458729489,4,2439.99999999999,"M2",2015-06-01,1,3,"Yes",599.10138898293,737.427841067762,398.458576830637,609.389806010077,0.75,0.892857142857143,0.642857142857143,0.821428571428571,1514.44319831196,2712.64597627782,1376.11674622713,2850.97242836265,"Conformal","Conformal",0.75,0.892857142857143
"M2","meanf--local--R1","meanf","local","R1",2128.14399019715,5,1960,"M2",2015-03-01,1,1,"Yes",559.127652754362,659.007508250412,398.458576830637,609.389806010077,0.75,0.892857142857143,0.642857142857143,0.821428571428571,1569.01633744279,2687.27164295151,1469.13648194674,2787.15149844756,"Conformal","Conformal",0.75,0.892857142857143
"M2","meanf--local--R1","meanf","local","R1",2128.14399019715,5,1590,"M2",2015-04-01,1,2,"Yes",582.43049512604,688.824126004642,398.458576830637,609.389806010077,0.75,0.892857142857143,0.642857142857143,0.821428571428571,1545.71349507111,2710.57448532319,1439.31986419251,2816.96811620179,"Conformal","Conformal",0.75,0.892857142857143
