"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Forecast","Train_Test_ID","Target","Combo","Date","Hyperparameter_ID","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-07-01,1,1,"Yes",2211.05053939852,2652.5600028057,1749.86456130169,2676.18690514169,0.913461538461538,1,0.490384615384615,0.894230769230769,3898.1951113386,8320.29619013564,3433.05874559543,8785.43255587881,"Conformal","Z-Score",0.913461538461538,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-08-01,1,2,"Yes",2175.10377668042,2620.37280071365,1749.86456130169,2676.18690514169,0.913461538461538,1,0.490384615384615,0.894230769230769,3934.1418740567,8284.34942741754,3433.05874559543,8785.43255587881,"Conformal","Z-Score",0.913461538461538,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-09-01,1,3,"Yes",2215.22156143782,2620.74200913484,1749.86456130169,2676.18690514169,0.913461538461538,1,0.490384615384615,0.894230769230769,3894.0240892993,8324.46721217494,3433.05874559543,8785.43255587881,"Conformal","Z-Score",0.913461538461538,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-10-01,1,4,"Yes",2226.49528635572,2773.53818967352,1749.86456130169,2676.18690514169,0.913461538461538,1,0.490384615384615,0.894230769230769,3882.7503643814,8335.74093709284,3335.7074610636,8882.78384041064,"Conformal","Conformal",0.913461538461538,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-11-01,1,5,"Yes",2378.38851567145,2846.47353518696,1749.86456130169,2676.18690514169,0.913461538461538,1,0.490384615384615,0.894230769230769,3730.85713506567,8487.63416640857,3262.77211555016,8955.71918592408,"Conformal","Conformal",0.913461538461538,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-12-01,1,6,"Yes",2438.3120590183,2984.05221926602,1749.86456130169,2676.18690514169,0.913461538461538,1,0.490384615384615,0.894230769230769,3670.93359171882,8547.55770975542,3125.1934314711,9093.29787000314,"Conformal","Conformal",0.913461538461538,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-01-01,1,7,"Yes",2523.67602717195,2984.05221926602,1749.86456130169,2676.18690514169,0.913461538461538,1,0.490384615384615,0.894230769230769,3585.56962356517,8632.92167790907,3125.1934314711,9093.29787000314,"Conformal","Conformal",0.913461538461538,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-02-01,1,8,"Yes",2541.44577866961,3080.74200913484,1749.86456130169,2676.18690514169,0.913461538461538,1,0.490384615384615,0.894230769230769,3567.79987206751,8650.69142940673,3028.50364160228,9189.98765987196,"Conformal","Conformal",0.913461538461538,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-03-01,1,9,"Yes",2660.47766830606,3155.76133937061,1749.86456130169,2676.18690514169,0.913461538461538,1,0.490384615384615,0.894230769230769,3448.76798243106,8769.72331904318,2953.48431136651,9265.00699010773,"Conformal","Conformal",0.913461538461538,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-04-01,1,10,"Yes",2745.76133937062,3228.38851567144,1749.86456130169,2676.18690514169,0.913461538461538,1,0.490384615384615,0.894230769230769,3363.4843113665,8855.00699010774,2880.85713506568,9337.63416640856,"Conformal","Conformal",0.913461538461538,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-05-01,1,11,"Yes",2818.38851567145,3228.38851567144,1749.86456130169,2676.18690514169,0.913461538461538,1,0.490384615384615,0.894230769230769,3290.85713506567,8927.63416640857,2880.85713506568,9337.63416640856,"Conformal","Conformal",0.913461538461538,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-06-01,1,12,"Yes",2818.38851567145,3304.8587735003,1749.86456130169,2676.18690514169,0.913461538461538,1,0.490384615384615,0.894230769230769,3290.85713506567,8927.63416640857,2804.38687723682,9414.10442423742,"Conformal","Conformal",0.913461538461538,1
"M1","meanf--local--R1","meanf","local","R1",6151.12840123544,2,6889.99999999999,"M1",2015-06-01,1,1,"Yes",2211.05053939852,2652.5600028057,1749.86456130169,2676.18690514169,0.913461538461538,1,0.490384615384615,0.894230769230769,3940.07786183692,8362.17894063396,3474.94149609375,8827.31530637713,"Conformal","Z-Score",0.913461538461538,1
