"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Forecast","Train_Test_ID","Target","Combo","Date","Hyperparameter_ID","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1","meanf--local--R1","meanf","local","R1",6095.29759045997,1,NA,"M1",2015-07-01,1,1,"Yes",2147.0763096076,2521.6526055118,1836.21306222771,2808.2455413169,1,1,1,1,3948.22128085237,8242.37390006757,3287.05204914307,8903.54313177687,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6095.29759045997,1,NA,"M1",2015-08-01,1,2,"Yes",2127.80835107357,2518.50315801435,1836.21306222771,2808.2455413169,1,1,1,1,3967.4892393864,8223.10594153354,3287.05204914307,8903.54313177687,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6095.29759045997,1,NA,"M1",2015-09-01,1,3,"Yes",2147.0763096076,2516.14107239126,1836.21306222771,2808.2455413169,1,1,1,1,3948.22128085237,8242.37390006757,3287.05204914307,8903.54313177687,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6136.27392215389,2,6889.99999999989,"M1",2015-06-01,1,1,"Yes",2147.0763096076,2521.6526055118,1836.21306222771,2808.2455413169,1,1,1,1,3989.19761254629,8283.35023176149,3328.02838083699,8944.51946347079,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6255.90442898534,3,4909.99999999993,"M1",2015-05-01,1,1,"Yes",2147.0763096076,2521.6526055118,1836.21306222771,2808.2455413169,1,1,1,1,4108.82811937774,8402.98073859294,3447.65888766844,9064.14997030224,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6255.90442898534,3,6889.99999999989,"M1",2015-06-01,1,2,"Yes",2127.80835107357,2518.50315801435,1836.21306222771,2808.2455413169,1,1,1,1,4128.09607791177,8383.71278005891,3447.65888766844,9064.14997030224,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6311.63414887824,4,5209.99999999992,"M1",2015-04-01,1,1,"Yes",2147.0763096076,2521.6526055118,1836.21306222771,2808.2455413169,1,1,1,1,4164.55783927064,8458.71045848584,3503.38860756134,9119.87969019514,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6311.63414887824,4,4909.99999999993,"M1",2015-05-01,1,2,"Yes",2127.80835107357,2518.50315801435,1836.21306222771,2808.2455413169,1,1,1,1,4183.82579780467,8439.44249995181,3503.38860756134,9119.87969019514,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6311.63414887824,4,6889.99999999989,"M1",2015-06-01,1,3,"Yes",2147.0763096076,2516.14107239126,1836.21306222771,2808.2455413169,1,1,1,1,4164.55783927064,8458.71045848584,3503.38860756134,9119.87969019514,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6464.35720590967,5,5089.99999999993,"M1",2015-03-01,1,1,"Yes",2147.0763096076,2521.6526055118,1836.21306222771,2808.2455413169,1,1,1,1,4317.28089630207,8611.43351551727,3656.11166459277,9272.60274722657,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6464.35720590967,5,5209.99999999992,"M1",2015-04-01,1,2,"Yes",2127.80835107357,2518.50315801435,1836.21306222771,2808.2455413169,1,1,1,1,4336.5488548361,8592.16555698324,3656.11166459277,9272.60274722657,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6464.35720590967,5,4909.99999999993,"M1",2015-05-01,1,3,"Yes",2147.0763096076,2516.14107239126,1836.21306222771,2808.2455413169,1,1,1,1,4317.28089630207,8611.43351551727,3656.11166459277,9272.60274722657,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6617.60263225234,6,5129.99999999993,"M1",2015-02-01,1,1,"Yes",2147.0763096076,2521.6526055118,1836.21306222771,2808.2455413169,1,1,1,1,4470.52632264474,8764.67894185994,3809.35709093544,9425.84817356924,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6617.60263225234,6,5089.99999999993,"M1",2015-03-01,1,2,"Yes",2127.80835107357,2518.50315801435,1836.21306222771,2808.2455413169,1,1,1,1,4489.79428117877,8745.41098332591,3809.35709093544,9425.84817356924,"Conformal","Z-Score",1,1
