"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Forecast","Train_Test_ID","Target","Combo","Date","Hyperparameter_ID","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-07-01,1,1,"Yes",2231.64081213834,2657.74926724369,1749.86456130169,2676.18690514169,0.913461538461538,0.990384615384615,0.490384615384615,0.894230769230769,3877.60483859878,8340.88646287546,3433.05874559543,8785.43255587881,"Conformal","Z-Score",0.913461538461538,0.990384615384615
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-08-01,1,2,"Yes",2191.66038055054,2623.92380850193,1749.86456130169,2676.18690514169,0.913461538461538,0.990384615384615,0.490384615384615,0.894230769230769,3917.58527018658,8300.90603128766,3433.05874559543,8785.43255587881,"Conformal","Z-Score",0.913461538461538,0.990384615384615
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-09-01,1,3,"Yes",2215.22156143782,2635.74587518199,1749.86456130169,2676.18690514169,0.913461538461538,0.990384615384615,0.490384615384615,0.894230769230769,3894.0240892993,8324.46721217494,3433.05874559543,8785.43255587881,"Conformal","Z-Score",0.913461538461538,0.990384615384615
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-10-01,1,4,"Yes",2226.36452905124,2719.09439446148,1749.86456130169,2676.18690514169,0.913461538461538,0.990384615384615,0.490384615384615,0.894230769230769,3882.88112168588,8335.61017978836,3390.15125627564,8828.3400451986,"Conformal","Conformal",0.913461538461538,0.990384615384615
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-11-01,1,5,"Yes",2342.263126694,2802.7123278789,1749.86456130169,2676.18690514169,0.913461538461538,0.990384615384615,0.490384615384615,0.894230769230769,3766.98252404312,8451.50877743112,3306.53332285822,8911.95797861602,"Conformal","Conformal",0.913461538461538,0.990384615384615
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-12-01,1,6,"Yes",2430.66503323542,2910.97566023902,1749.86456130169,2676.18690514169,0.913461538461538,0.990384615384615,0.490384615384615,0.894230769230769,3678.5806175017,8539.91068397254,3198.2699904981,9020.22131097614,"Conformal","Conformal",0.913461538461538,0.990384615384615
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-01-01,1,7,"Yes",2522.93388018892,2951.96547514573,1749.86456130169,2676.18690514169,0.913461538461538,0.990384615384615,0.490384615384615,0.894230769230769,3586.3117705482,8632.17953092604,3157.28017559139,9061.21112588285,"Conformal","Conformal",0.913461538461538,0.990384615384615
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-02-01,1,8,"Yes",2557.74899896782,3018.09226589875,1749.86456130169,2676.18690514169,0.913461538461538,0.990384615384615,0.490384615384615,0.894230769230769,3551.4966517693,8666.99464970494,3091.15338483837,9127.33791663587,"Conformal","Conformal",0.913461538461538,0.990384615384615
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-03-01,1,9,"Yes",2660.47766830606,3088.46667116031,1749.86456130169,2676.18690514169,0.913461538461538,0.990384615384615,0.490384615384615,0.894230769230769,3448.76798243106,8769.72331904318,3020.77897957681,9197.71232189743,"Conformal","Conformal",0.913461538461538,0.990384615384615
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-04-01,1,10,"Yes",2746.64605850716,3161.57639984602,1749.86456130169,2676.18690514169,0.913461538461538,0.990384615384615,0.490384615384615,0.894230769230769,3362.59959222996,8855.89170924428,2947.6692508911,9270.82205058314,"Conformal","Conformal",0.913461538461538,0.990384615384615
