"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Train_Test_ID","Combo","Date","Hyperparameter_ID","Forecast","Target","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2015-07-01,2,1296.65722019209,NA,1,"No",268.077685828513,340.24779077983,342.064233905083,523.142101245332,0.211538461538462,0.375,0.240384615384615,0.307692307692308,954.592986287007,1638.72145409717,773.515118946758,1819.79932143742,"Z-Score","Z-Score",0.240384615384615,0.375
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2015-08-01,2,1360.39742098377,NA,2,"No",320.05246681041,453.964737465491,342.064233905083,523.142101245332,0.211538461538462,0.375,0.240384615384615,0.307692307692308,1018.33318707869,1702.46165488885,837.255319738438,1883.5395222291,"Z-Score","Z-Score",0.240384615384615,0.375
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2015-09-01,2,1222.11869412903,NA,3,"No",356.141995076221,700.442662947605,342.064233905083,523.142101245332,0.211538461538462,0.375,0.240384615384615,0.307692307692308,865.976699052809,1578.26068920525,521.676031181425,1922.56135707663,"Conformal","Conformal",0.240384615384615,0.375
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2015-10-01,2,1252.9959763935,NA,4,"No",452.532139168567,633.352270167293,342.064233905083,523.142101245332,0.211538461538462,0.375,0.240384615384615,0.307692307692308,800.463837224933,1705.52811556207,619.643706226207,1886.34824656079,"Conformal","Conformal",0.240384615384615,0.375
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2015-11-01,2,1000.13526992817,NA,5,"No",437.988204092365,710.801358703407,342.064233905083,523.142101245332,0.211538461538462,0.375,0.240384615384615,0.307692307692308,562.147065835805,1438.12347402054,289.333911224763,1710.93662863158,"Conformal","Conformal",0.240384615384615,0.375
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2015-12-01,2,1103.3619955572,NA,6,"No",408.309062611478,749.502695407674,342.064233905083,523.142101245332,0.211538461538462,0.375,0.240384615384615,0.307692307692308,695.052932945722,1511.67105816868,353.859300149526,1852.86469096487,"Conformal","Conformal",0.240384615384615,0.375
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2016-01-01,2,1092.14047669312,NA,7,"No",430.716408052446,887.357376038319,342.064233905083,523.142101245332,0.211538461538462,0.375,0.240384615384615,0.307692307692308,661.424068640674,1522.85688474557,204.783100654801,1979.49785273144,"Conformal","Conformal",0.240384615384615,0.375
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2016-02-01,2,1076.90026125117,NA,8,"No",454.992474202779,890.399310843938,342.064233905083,523.142101245332,0.211538461538462,0.375,0.240384615384615,0.307692307692308,621.907787048391,1531.89273545395,186.500950407232,1967.29957209511,"Conformal","Conformal",0.240384615384615,0.375
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2016-03-01,2,1267.45501334714,NA,9,"No",469.831562287038,655.927296120152,342.064233905083,523.142101245332,0.211538461538462,0.375,0.240384615384615,0.307692307692308,797.623451060102,1737.28657563418,611.527717226988,1923.38230946729,"Conformal","Conformal",0.240384615384615,0.375
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2016-04-01,2,1534.2340688899,NA,10,"No",529.470281430131,690.431260185206,342.064233905083,523.142101245332,0.211538461538462,0.375,0.240384615384615,0.307692307692308,1004.76378745977,2063.70435032003,843.802808704694,2224.66532907511,"Conformal","Conformal",0.240384615384615,0.375
