"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Train_Test_ID","Combo","Date","Hyperparameter_ID","Forecast","Target","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2015-07-01,3,9440.14929936249,NA,1,"Yes",223.06929767324,273.590449297912,300.295647379701,459.262560635427,0.961538461538462,1,0.923076923076923,1,9139.85365198279,9740.44494674219,8980.88673872706,9899.41185999792,"Z-Score","Z-Score",0.961538461538462,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2015-08-01,3,10032.7521554099,NA,2,"Yes",284.3003076144,425.194043758661,300.295647379701,459.262560635427,0.961538461538462,1,0.923076923076923,1,9732.4565080302,10333.0478027896,9573.48959477447,10492.0147160453,"Z-Score","Z-Score",0.961538461538462,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2015-09-01,3,10617.6360003828,NA,3,"Yes",345.125710623601,397.9155638872,300.295647379701,459.262560635427,0.961538461538462,1,0.923076923076923,1,10272.5102897592,10962.7617110064,10158.3734397474,11076.8985610182,"Conformal","Z-Score",0.961538461538462,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2015-10-01,3,11174.7641838821,NA,4,"Yes",367.19858277307,428.628199291799,300.295647379701,459.262560635427,0.961538461538462,1,0.923076923076923,1,10807.565601109,11541.9627666552,10715.5016232467,11634.0267445175,"Conformal","Z-Score",0.961538461538462,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2015-11-01,3,11328.8919399784,NA,5,"Yes",405.4562476304,458.9109139989,300.295647379701,459.262560635427,0.961538461538462,1,0.923076923076923,1,10923.435692348,11734.3481876088,10869.629379343,11788.1545006138,"Conformal","Z-Score",0.961538461538462,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2015-12-01,3,11140.4399651308,NA,6,"Yes",393.72561831723,540.491909431799,300.295647379701,459.262560635427,0.961538461538462,1,0.923076923076923,1,10746.7143468136,11534.165583448,10599.948055699,11680.9318745626,"Conformal","Conformal",0.961538461538462,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2016-01-01,3,11195.4366070545,NA,7,"Yes",445.004192249866,532.170058948601,300.295647379701,459.262560635427,0.961538461538462,1,0.923076923076923,1,10750.4324148046,11640.4407993044,10663.2665481059,11727.6066660031,"Conformal","Conformal",0.961538461538462,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2016-02-01,3,11106.6053324457,NA,8,"Yes",392.805650200889,735.574780162563,300.295647379701,459.262560635427,0.961538461538462,1,0.923076923076923,1,10713.7996822448,11499.4109826466,10371.0305522831,11842.1801126083,"Conformal","Conformal",0.961538461538462,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2016-03-01,3,11310.2861025092,NA,9,"Yes",240.053053575901,792.920665441378,300.295647379701,459.262560635427,0.961538461538462,1,0.923076923076923,1,11009.9904551295,11610.5817498889,10517.3654370678,12103.2067679506,"Z-Score","Conformal",0.961538461538462,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2016-04-01,3,11285.0586937992,NA,10,"Yes",300.5278531287,760.945805366099,300.295647379701,459.262560635427,0.961538461538462,1,0.923076923076923,1,10984.5308406705,11585.5865469279,10524.1128884331,12046.0044991653,"Conformal","Conformal",0.961538461538462,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2016-05-01,3,11285.1275332471,NA,11,"Yes",368.4758551918,681.036013866405,300.295647379701,459.262560635427,0.961538461538462,1,0.923076923076923,1,10916.6516780553,11653.6033884389,10604.0915193807,11966.1635471135,"Conformal","Conformal",0.961538461538462,1
"M750","arima-boost--local--R1","arima-boost","local","R1",1,"M750",2016-06-01,3,11036.1540197891,NA,12,"Yes",423.677714457101,664.453436579729,300.295647379701,459.262560635427,0.961538461538462,1,0.923076923076923,1,10612.476305332,11459.8317342462,10371.7005832094,11700.6074563688,"Conformal","Conformal",0.961538461538462,1
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2015-07-01,1,9773.49840007943,NA,1,"No",352.685504998291,924.625499157468,675.059669832407,1032.41467285381,0.942307692307692,0.971153846153846,0.884615384615385,0.971153846153846,9098.43873024702,10448.5580699118,8741.08372722562,10805.9130729332,"Z-Score","Z-Score",0.942307692307692,0.971153846153846
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2015-08-01,1,10369.7316589201,NA,2,"No",615.332949629497,916.458411887713,675.059669832407,1032.41467285381,0.942307692307692,0.971153846153846,0.884615384615385,0.971153846153846,9694.67198908769,11044.7913287525,9337.31698606629,11402.1463317739,"Z-Score","Z-Score",0.942307692307692,0.971153846153846
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2015-09-01,1,10823.4766448559,NA,3,"No",790.149545910321,1138.10477325012,675.059669832407,1032.41467285381,0.942307692307692,0.971153846153846,0.884615384615385,0.971153846153846,10033.3270989456,11613.6261907662,9685.37187160578,11961.581418106,"Conformal","Conformal",0.942307692307692,0.971153846153846
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2015-10-01,1,11288.6553335227,NA,4,"No",908.149146453599,1095.6623887618,675.059669832407,1032.41467285381,0.942307692307692,0.971153846153846,0.884615384615385,0.971153846153846,10380.5061870691,12196.8044799763,10192.9929447609,12384.3177222845,"Conformal","Conformal",0.942307692307692,0.971153846153846
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2015-11-01,1,11338.5397022096,NA,5,"No",908.0798631824,1043.12438173975,675.059669832407,1032.41467285381,0.942307692307692,0.971153846153846,0.884615384615385,0.971153846153846,10430.4598390272,12246.619565392,10295.4153204699,12381.6640839494,"Conformal","Conformal",0.942307692307692,0.971153846153846
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2015-12-01,1,11195.7111911251,NA,6,"No",1001.3692367383,1074.8844536637,675.059669832407,1032.41467285381,0.942307692307692,0.971153846153846,0.884615384615385,0.971153846153846,10194.3419543868,12197.0804278634,10120.8267374614,12270.5956447888,"Conformal","Conformal",0.942307692307692,0.971153846153846
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2016-01-01,1,11211.3532148827,NA,7,"No",918.682948987,1010.11740268405,675.059669832407,1032.41467285381,0.942307692307692,0.971153846153846,0.884615384615385,0.971153846153846,10292.6702658957,12130.0361638697,10178.9385420289,12243.7678877365,"Conformal","Z-Score",0.942307692307692,0.971153846153846
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2016-02-01,1,11248.4766162133,NA,8,"No",849.29328397274,942.204438246532,675.059669832407,1032.41467285381,0.942307692307692,0.971153846153846,0.884615384615385,0.971153846153846,10399.1833322406,12097.769900186,10216.0619433595,12280.8912890671,"Conformal","Z-Score",0.942307692307692,0.971153846153846
"M750","arimax--local--R1","arimax","local","R1",1,"M750",2016-03-01,1,11551.9938125642,NA,9,"No",723.765016110368,1096.26737201201,675.059669832407,1032.41467285381,0.942307692307692,0.971153846153846,0.884615384615385,0.971153846153846,10828.2287964538,12275.7588286746,10455.7264405522,12648.2611845762,"Conformal","Conformal",0.942307692307692,0.971153846153846
