"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Forecast","Train_Test_ID","Target","Combo","Date","Hyperparameter_ID","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1","meanf--local--R1","meanf","local","R1",6095.29759045997,1,NA,"M1",2015-07-01,1,1,"Yes",2209.87106483448,2555.2504003552,1836.21306222771,2808.2455413169,1,1,1,1,3885.42652562549,8305.16865529445,3287.05204914307,8903.54313177687,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6095.29759045997,1,NA,"M1",2015-08-01,1,2,"Yes",2126.14107239127,2561.82362271005,1836.21306222771,2808.2455413169,1,1,1,1,3969.1565180687,8221.43866285124,3287.05204914307,8903.54313177687,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6095.29759045997,1,NA,"M1",2015-09-01,1,3,"Yes",2147.0763096076,2516.14107239126,1836.21306222771,2808.2455413169,1,1,1,1,3948.22128085237,8242.37390006757,3287.05204914307,8903.54313177687,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6136.27392215389,2,6889.99999999989,"M1",2015-06-01,1,1,"Yes",2209.87106483448,2555.2504003552,1836.21306222771,2808.2455413169,1,1,1,1,3926.40285731941,8346.14498698837,3328.02838083699,8944.51946347079,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6255.90442898534,3,4909.99999999993,"M1",2015-05-01,1,1,"Yes",2209.87106483448,2555.2504003552,1836.21306222771,2808.2455413169,1,1,1,1,4046.03336415086,8465.77549381982,3447.65888766844,9064.14997030224,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6255.90442898534,3,6889.99999999989,"M1",2015-06-01,1,2,"Yes",2126.14107239127,2561.82362271005,1836.21306222771,2808.2455413169,1,1,1,1,4129.76335659407,8382.04550137661,3447.65888766844,9064.14997030224,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6311.63414887824,4,5209.99999999992,"M1",2015-04-01,1,1,"Yes",2209.87106483448,2555.2504003552,1836.21306222771,2808.2455413169,1,1,1,1,4101.76308404376,8521.50521371272,3503.38860756134,9119.87969019514,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6311.63414887824,4,4909.99999999993,"M1",2015-05-01,1,2,"Yes",2126.14107239127,2561.82362271005,1836.21306222771,2808.2455413169,1,1,1,1,4185.49307648697,8437.77522126951,3503.38860756134,9119.87969019514,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6311.63414887824,4,6889.99999999989,"M1",2015-06-01,1,3,"Yes",2147.0763096076,2516.14107239126,1836.21306222771,2808.2455413169,1,1,1,1,4164.55783927064,8458.71045848584,3503.38860756134,9119.87969019514,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6464.35720590967,5,5089.99999999993,"M1",2015-03-01,1,1,"Yes",2209.87106483448,2555.2504003552,1836.21306222771,2808.2455413169,1,1,1,1,4254.48614107519,8674.22827074415,3656.11166459277,9272.60274722657,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6464.35720590967,5,5209.99999999992,"M1",2015-04-01,1,2,"Yes",2126.14107239127,2561.82362271005,1836.21306222771,2808.2455413169,1,1,1,1,4338.2161335184,8590.49827830094,3656.11166459277,9272.60274722657,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6464.35720590967,5,4909.99999999993,"M1",2015-05-01,1,3,"Yes",2147.0763096076,2516.14107239126,1836.21306222771,2808.2455413169,1,1,1,1,4317.28089630207,8611.43351551727,3656.11166459277,9272.60274722657,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6617.60263225234,6,5129.99999999993,"M1",2015-02-01,1,1,"Yes",2209.87106483448,2555.2504003552,1836.21306222771,2808.2455413169,1,1,1,1,4407.73156741786,8827.47369708682,3809.35709093544,9425.84817356924,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6617.60263225234,6,5089.99999999993,"M1",2015-03-01,1,2,"Yes",2126.14107239127,2561.82362271005,1836.21306222771,2808.2455413169,1,1,1,1,4491.46155986107,8743.74370464361,3809.35709093544,9425.84817356924,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6617.60263225234,6,5209.99999999992,"M1",2015-04-01,1,3,"Yes",2147.0763096076,2516.14107239126,1836.21306222771,2808.2455413169,1,1,1,1,4470.52632264474,8764.67894185994,3809.35709093544,9425.84817356924,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6718.93340298716,7,6039.99999999991,"M1",2015-01-01,1,1,"Yes",2209.87106483448,2555.2504003552,1836.21306222771,2808.2455413169,1,1,1,1,4509.06233815268,8928.80446782164,3910.68786167026,9527.17894430406,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6718.93340298716,7,5129.99999999993,"M1",2015-02-01,1,2,"Yes",2126.14107239127,2561.82362271005,1836.21306222771,2808.2455413169,1,1,1,1,4592.79233059589,8845.07447537843,3910.68786167026,9527.17894430406,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6718.93340298716,7,5089.99999999993,"M1",2015-03-01,1,3,"Yes",2147.0763096076,2516.14107239126,1836.21306222771,2808.2455413169,1,1,1,1,4571.85709337956,8866.00971259476,3910.68786167026,9527.17894430406,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6767.52897778971,8,5739.99999999992,"M1",2014-12-01,1,1,"Yes",2209.87106483448,2555.2504003552,1836.21306222771,2808.2455413169,1,1,1,1,4557.65791295523,8977.40004262419,3959.28343647281,9575.77451910661,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6767.52897778971,8,6039.99999999991,"M1",2015-01-01,1,2,"Yes",2126.14107239127,2561.82362271005,1836.21306222771,2808.2455413169,1,1,1,1,4641.38790539844,8893.67005018098,3959.28343647281,9575.77451910661,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6767.52897778971,8,5129.99999999993,"M1",2015-02-01,1,3,"Yes",2147.0763096076,2516.14107239126,1836.21306222771,2808.2455413169,1,1,1,1,4620.45266818211,8914.60528739731,3959.28343647281,9575.77451910661,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6805.81760611172,9,6219.99999999991,"M1",2014-11-01,1,1,"Yes",2209.87106483448,2555.2504003552,1836.21306222771,2808.2455413169,1,1,1,1,4595.94654127724,9015.6886709462,3997.57206479482,9614.06314742862,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6805.81760611172,9,5739.99999999992,"M1",2014-12-01,1,2,"Yes",2126.14107239127,2561.82362271005,1836.21306222771,2808.2455413169,1,1,1,1,4679.67653372045,8931.95867850299,3997.57206479482,9614.06314742862,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",6805.81760611172,9,6039.99999999991,"M1",2015-01-01,1,3,"Yes",2147.0763096076,2516.14107239126,1836.21306222771,2808.2455413169,1,1,1,1,4658.74129650412,8952.89391571932,3997.57206479482,9614.06314742862,"Conformal","Z-Score",1,1
"M1","meanf--local--R1","meanf","local","R1",7091.05660579169,10,5639.99999999991,"M1",2014-10-01,1,1,"Yes",2209.87106483448,2555.2504003552,1836.21306222771,2808.2455413169,1,1,1,1,4881.18554095721,9300.92767062617,4282.81106447479,9899.30214710859,"Conformal","Z-Score",1,1
