"Combo","Model_ID","Train_Test_ID","Date","Forecast","Target","Best_Model","Combo_ID","Model_Name","Model_Type","Recipe_ID","Hyperparameter_ID","Horizon","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1000","meanf--local--R1_xgboost--local--R1",1,2015-07-01,1369.37152093607,NA,"Yes","M1000","NA","local","simple_average","NA",1,420.36542259807,572.583456194644,406.715436730931,622.017583514365,0.75,0.903846153846154,0.442307692307692,0.634615384615385,949.006098338005,1789.73694353414,747.35393742171,1991.38910445044,"Conformal","Z-Score",0.75,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2015-08-01,1376.19652464779,NA,"Yes","M1000","NA","local","simple_average","NA",2,482.939955791807,659.811324452776,406.715436730931,622.017583514365,0.75,0.903846153846154,0.442307692307692,0.634615384615385,893.256568855983,1859.1364804396,716.385200195014,2036.00784910057,"Conformal","Conformal",0.75,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2015-09-01,1350.26351814149,NA,"Yes","M1000","NA","local","simple_average","NA",3,543.20238563366,683.405625014269,406.715436730931,622.017583514365,0.75,0.903846153846154,0.442307692307692,0.634615384615385,807.061132507835,1893.46590377515,666.857893127226,2033.66914315576,"Conformal","Conformal",0.75,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2015-10-01,1381.14758829008,NA,"Yes","M1000","NA","local","simple_average","NA",4,598.900435394718,683.405625014269,406.715436730931,622.017583514365,0.75,0.903846153846154,0.442307692307692,0.634615384615385,782.247152895362,1980.0480236848,697.741963275811,2064.55321330435,"Conformal","Conformal",0.75,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2015-11-01,1304.33432478973,NA,"Yes","M1000","NA","local","simple_average","NA",5,620.456354257629,782.437912726462,406.715436730931,622.017583514365,0.75,0.903846153846154,0.442307692307692,0.634615384615385,683.877970532096,1924.79067904735,521.896412063263,2086.77223751619,"Conformal","Conformal",0.75,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2015-12-01,1340.15138972488,NA,"Yes","M1000","NA","local","simple_average","NA",6,603.753716781858,828.926654411583,406.715436730931,622.017583514365,0.75,0.903846153846154,0.442307692307692,0.634615384615385,736.397672943017,1943.90510650673,511.224735313292,2169.07804413646,"Conformal","Conformal",0.75,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2016-01-01,1364.75458923358,NA,"Yes","M1000","NA","local","simple_average","NA",7,633.41317547009,858.41858047803,406.715436730931,622.017583514365,0.75,0.903846153846154,0.442307692307692,0.634615384615385,731.341413763495,1998.16776470367,506.336008755555,2223.17316971162,"Conformal","Conformal",0.75,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2016-02-01,1360.72736390361,NA,"Yes","M1000","NA","local","simple_average","NA",8,704.196265174479,873.810924092846,406.715436730931,622.017583514365,0.75,0.903846153846154,0.442307692307692,0.634615384615385,656.531098729126,2064.92362907808,486.916439810759,2234.53828799645,"Conformal","Conformal",0.75,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2016-03-01,1433.92421733324,NA,"Yes","M1000","NA","local","simple_average","NA",9,749.51051723527,893.187645072997,406.715436730931,622.017583514365,0.75,0.903846153846154,0.442307692307692,0.634615384615385,684.413700097975,2183.43473456852,540.736572260247,2327.11186240624,"Conformal","Conformal",0.75,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2016-04-01,1499.22099550434,NA,"Yes","M1000","NA","local","simple_average","NA",10,788.7938202015,902.615748144234,406.715436730931,622.017583514365,0.75,0.903846153846154,0.442307692307692,0.634615384615385,710.427175302844,2288.01481570585,596.605247360111,2401.83674364858,"Conformal","Conformal",0.75,0.903846153846154
"M1000","meanf--local--R1_xgboost--local--R1",1,2016-05-01,1504.34134640804,NA,"Yes","M1000","NA","local","simple_average","NA",11,788.849625328521,902.615748144234,406.715436730931,622.017583514365,0.75,0.903846153846154,0.442307692307692,0.634615384615385,715.491721079524,2293.19097173657,601.725598263811,2406.95709455228,"Conformal","Conformal",0.75,0.903846153846154
