"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Train_Test_ID","Combo","Date","Hyperparameter_ID","Forecast","Target","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2015-07-01,2,1296.65722019209,NA,1,"No",331.669836188518,615.10136326931,342.064233905083,523.142101245332,0.528846153846154,0.875,0.240384615384615,0.307692307692308,954.592986287007,1638.72145409717,681.555856922781,1911.7585834614,"Z-Score","Conformal",0.528846153846154,0.875
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2015-08-01,2,1360.39742098377,NA,2,"No",480.211990822603,608.0404214968,342.064233905083,523.142101245332,0.528846153846154,0.875,0.240384615384615,0.307692307692308,880.185430161167,1840.60941180637,752.35699948697,1968.43784248057,"Conformal","Conformal",0.528846153846154,0.875
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2015-09-01,2,1222.11869412903,NA,3,"No",695.57087883661,985.218550800555,342.064233905083,523.142101245332,0.528846153846154,0.875,0.240384615384615,0.307692307692308,526.54781529242,1917.68957296564,236.900143328475,2207.33724492958,"Conformal","Conformal",0.528846153846154,0.875
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2015-10-01,2,1252.9959763935,NA,4,"No",689.404051212595,1274.21517277767,342.064233905083,523.142101245332,0.528846153846154,0.875,0.240384615384615,0.307692307692308,563.591925180905,1942.4000276061,-21.2191963841699,2527.21114917117,"Conformal","Conformal",0.528846153846154,0.875
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2015-11-01,2,1000.13526992817,NA,5,"No",951.00767857896,1521.15970065132,342.064233905083,523.142101245332,0.528846153846154,0.875,0.240384615384615,0.307692307692308,49.1275913492099,1951.14294850713,-521.024430723147,2521.29497057949,"Conformal","Conformal",0.528846153846154,0.875
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2015-12-01,2,1103.3619955572,NA,6,"No",858.118568781545,1572.96897189875,342.064233905083,523.142101245332,0.528846153846154,0.875,0.240384615384615,0.307692307692308,245.243426775655,1961.48056433875,-469.60697634155,2676.33096745595,"Conformal","Conformal",0.528846153846154,0.875
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2016-01-01,2,1092.14047669312,NA,7,"No",1069.59449928139,1472.37935599821,342.064233905083,523.142101245332,0.528846153846154,0.875,0.240384615384615,0.307692307692308,22.5459774117298,2161.73497597451,-380.23887930509,2564.51983269133,"Conformal","Conformal",0.528846153846154,0.875
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2016-02-01,2,1076.90026125117,NA,8,"No",1049.6549147089,1556.54903058656,342.064233905083,523.142101245332,0.528846153846154,0.875,0.240384615384615,0.307692307692308,27.2453465422736,2126.55517596007,-479.648769335394,2633.44929183773,"Conformal","Conformal",0.528846153846154,0.875
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2016-03-01,2,1267.45501334714,NA,9,"No",1141.45994565209,1373.17567849167,342.064233905083,523.142101245332,0.528846153846154,0.875,0.240384615384615,0.307692307692308,125.995067695048,2408.91495899923,-105.72066514453,2640.63069183881,"Conformal","Conformal",0.528846153846154,0.875
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2016-04-01,2,1534.2340688899,NA,10,"No",1149.4620635211,1786.68217494751,342.064233905083,523.142101245332,0.528846153846154,0.875,0.240384615384615,0.307692307692308,384.772005368804,2683.696132411,-252.448106057608,3320.91624383741,"Conformal","Conformal",0.528846153846154,0.875
"M1000","arima-boost--local--R1","arima-boost","local","R1",1,"M1000",2016-05-01,2,1654.4628675737,NA,11,"No",1552.34598201237,1835.15668017288,342.064233905083,523.142101245332,0.528846153846154,0.875,0.240384615384615,0.307692307692308,102.116885561326,3206.80884958607,-180.693812599176,3489.61954774658,"Conformal","Conformal",0.528846153846154,0.875
