"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Forecast","Train_Test_ID","Target","Combo","Date","Hyperparameter_ID","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1000","meanf--local--R1","meanf","local","R1",1217.64194972876,1,NA,"M1000",2015-07-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,770.262278009365,1665.02162144815,527.609220921478,1907.67467853604,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1201.61763181908,2,1430.00000000001,"M1000",2015-06-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,754.237960099686,1648.99730353847,511.584903011798,1891.65036062636,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1255.3869419226,3,970.000000000014,"M1000",2015-05-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,808.007270203206,1702.76661364199,565.354213115318,1945.41967072988,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1266.72962849599,4,1140.00000000002,"M1000",2015-04-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,819.349956776595,1714.10930021538,576.696899688708,1956.76235730327,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1339.10541112118,5,800.000000000002,"M1000",2015-03-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,891.725739401785,1786.48508284057,649.072682313898,2029.13813992846,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1386.7468397213,6,880.000000000002,"M1000",2015-02-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,939.367168001905,1834.12651144069,696.714110914018,2076.77956852858,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1455.49050543226,7,900.000000000003,"M1000",2015-01-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,1008.11083371287,1902.87017715165,765.457776624978,2145.52323423954,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1418.33340945254,8,1460.00000000003,"M1000",2014-12-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,970.953737733146,1865.71308117193,728.300680645258,2108.36613825982,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1422.70566700503,9,1060.00000000001,"M1000",2014-11-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,975.325995285635,1870.08533872442,732.672938197748,2112.73839581231,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1342.88679593841,10,1880.00000000001,"M1000",2014-10-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,895.507124219015,1790.2664676578,652.854067131128,2032.91952474569,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1296.88885338705,11,1550.00000000003,"M1000",2014-09-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,849.509181667655,1744.26852510644,606.856124579768,1986.92158219433,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1291.76211011746,12,1510.00000000002,"M1000",2014-08-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,844.382438398065,1739.14178183685,601.729381310178,1981.79483892474,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1279.3002350339,13,1550.00000000003,"M1000",2014-07-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,831.920563314505,1726.67990675329,589.267506226618,1969.33296384118,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1267.3568804254,14,1220.00000000001,"M1000",2014-06-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,819.977208706006,1714.73655214479,577.324151618118,1957.38960923268,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1214.11505896977,15,1640.00000000003,"M1000",2014-05-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,766.735387250375,1661.49473068916,524.082330162488,1904.14778777705,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1176.48891403597,16,1270,"M1000",2014-04-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,729.109242316576,1623.86858575536,486.456185228688,1866.52164284325,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1106.87183104292,17,1560.00000000003,"M1000",2014-03-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,659.492159323525,1554.25150276231,416.839102235638,1796.9045598502,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",1064.63133646327,18,1340.00000000001,"M1000",2014-02-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,617.251664743875,1512.01100818266,374.598607655988,1754.66406527055,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",976.437173112552,19,1610.00000000002,"M1000",2014-01-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,529.057501393158,1423.81684483195,286.40444430527,1666.46990191983,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",913.515625737511,20,1070,"M1000",2013-12-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,466.135954018116,1360.89529745691,223.482896930229,1603.54835454479,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",855.525706507928,21,1100.00000000002,"M1000",2013-11-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,408.146034788533,1302.90537822732,165.492977700646,1545.55843531521,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",816.968655196641,22,940.000000000013,"M1000",2013-10-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,369.588983477246,1264.34832691604,126.935926389359,1507.00138400392,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",776.008581678804,23,1020.00000000001,"M1000",2013-09-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,328.628909959409,1223.3882533982,85.9758528715222,1466.04131048609,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",733.163383642793,24,1440.00000000002,"M1000",2013-08-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,285.783711923398,1180.54305536219,43.1306548355111,1423.19611245007,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",693.531732188161,25,1380,"M1000",2013-07-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,246.152060468766,1140.91140390756,3.49900338087912,1383.56446099544,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",656.033488501952,26,1090.00000000001,"M1000",2013-06-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,208.653816782557,1103.41316022135,-33.9992403053299,1346.06621730923,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",625.15944624881,27,980.000000000004,"M1000",2013-05-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,177.779774529415,1072.5391179682,-64.8732825584718,1315.19217505609,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",591.731626847869,28,870.000000000003,"M1000",2013-04-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,144.351955128475,1039.11129856726,-98.3011019594128,1281.76435565515,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",586.184938386635,29,750.000000000011,"M1000",2013-03-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,138.805266667241,1033.56461010603,-103.847790420647,1276.21766719392,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",557.470711510872,30,840.000000000017,"M1000",2013-02-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,110.091039791477,1004.85038323027,-132.56201729641,1247.50344031815,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",537.788310866057,31,570.000000000006,"M1000",2013-01-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,90.4086391466625,985.167982585452,-152.244417941225,1227.82103967334,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",531.847997562164,32,480.000000000003,"M1000",2012-12-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,84.4683258427694,979.227669281559,-158.184731245118,1221.88072636945,"Conformal","Conformal",0.555555555555556,1
"M1000","meanf--local--R1","meanf","local","R1",503.744634596215,33,500.000000000005,"M1000",2012-11-01,1,1,"Yes",447.379671719395,690.032728807282,266.260986858706,407.211039151115,0.555555555555556,1,0.333333333333333,0.555555555555556,56.3649628768205,951.12430631561,-186.288094211067,1193.7773634035,"Conformal","Conformal",0.555555555555556,1
